Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-2026-4108,ISRO-TRAIN-LOT-2026,18,125.0,LATENT_PAT_OUTLIER,1,42.346,43.37,45.312,48.936,9.494,10.294,11.494,13.294,1.6761,1.7261,1.8061,1.9261
CMP-2026-4109,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,8.575,8.875,9.061,9.126,2.79,2.845,2.861,2.881,1.2092,1.211,1.2164,1.254
CMP-2026-4110,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,12.507,12.839,13.35,13.642,2.818,2.792,2.913,2.988,1.1295,1.1288,1.1416,1.1622
CMP-2026-4111,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.899,11.024,11.375,11.276,2.769,2.803,2.863,2.83,1.2555,1.254,1.2789,1.2858
CMP-2026-4112,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,9.254,9.474,9.754,9.406,2.214,2.189,2.3,2.268,1.0922,1.0957,1.0982,1.1198
CMP-2026-4113,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,10.928,11.269,11.525,11.692,2.8,2.862,2.889,2.905,1.2519,1.2514,1.2769,1.2755
CMP-2026-4114,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,11.819,12.283,12.494,12.996,2.53,2.511,2.625,2.504,1.1907,1.194,1.1837,1.2274
CMP-2026-4115,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,10.957,11.05,11.38,11.035,2.784,2.782,2.852,2.922,1.2018,1.2009,1.2132,1.2302
CMP-2026-4116,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,9.508,9.797,9.988,10.381,2.956,3.012,3.089,3.039,1.222,1.2183,1.2242,1.2436
CMP-2026-4117,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,11.985,12.249,12.294,12.598,2.701,2.713,2.83,2.754,1.2537,1.2555,1.2555,1.2805
CMP-2026-4118,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.287,10.536,10.948,10.833,2.25,2.276,2.364,2.321,1.1805,1.1802,1.1962,1.2124
CMP-2026-4119,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,8.78,9.172,9.498,9.366,3.139,3.164,3.2,3.256,1.25,1.2534,1.2532,1.2775
CMP-2026-4120,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.758,11.039,11.048,11.25,2.492,2.497,2.564,2.597,1.1191,1.1188,1.1252,1.1446
CMP-2026-4121,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,11.935,12.142,12.241,12.563,2.743,2.802,2.841,2.811,1.2136,1.2183,1.2397,1.2471
CMP-2026-4122,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.644,10.872,11.173,11.145,2.643,2.734,2.703,2.776,1.3551,1.36,1.3718,1.3875
CMP-2026-4123,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,13.839,13.967,14.337,14.541,2.407,2.425,2.511,2.463,1.237,1.2376,1.2462,1.2643
CMP-2026-4124,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,11.563,11.713,11.956,11.871,2.297,2.328,2.402,2.35,1.2063,1.2114,1.1976,1.2358
CMP-2026-4125,ISRO-TRAIN-LOT-2026,16,125.0,LATENT_PAT_OUTLIER,1,39.607,41.128,44.029,46.618,9.141,9.941,11.141,12.941,1.5669,1.6169,1.6969,1.8169
CMP-2026-4126,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.071,10.503,10.934,10.962,2.154,2.129,2.244,2.251,1.1317,1.1371,1.1558,1.1598
CMP-2026-4127,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,10.362,10.648,10.984,11.058,1.99,2.05,2.065,2.039,1.2069,1.212,1.2131,1.2452
CMP-2026-4128,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,10.772,10.874,11.314,11.259,2.767,2.773,2.815,2.882,1.4404,1.441,1.4496,1.4539
CMP-2026-4129,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,9.482,9.54,10.062,9.874,2.098,2.138,2.226,2.158,1.1353,1.1377,1.153,1.1596
CMP-2026-4130,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.407,10.565,10.985,10.97,2.54,2.589,2.584,2.59,1.2138,1.2233,1.2372,1.2496
CMP-2026-4131,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,12.441,12.802,12.814,13.046,1.941,2.02,2.041,2.06,0.992,0.9929,1.0246,1.0297
CMP-2026-4132,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.226,10.565,10.75,10.675,2.806,2.855,2.871,2.908,1.1786,1.1801,1.1911,1.2116
CMP-2026-4133,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,11.385,11.803,12.156,12.499,2.283,2.328,2.357,2.42,1.1607,1.1602,1.1688,1.1818
CMP-2026-4134,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,9.762,9.907,10.305,9.819,2.326,2.339,2.443,2.314,1.1675,1.1658,1.1751,1.205
CMP-2026-4135,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,11.425,11.59,11.781,11.722,2.122,2.179,2.225,2.26,1.1789,1.1854,1.1888,1.1962
CMP-2026-4136,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,11.66,11.711,11.992,12.126,2.444,2.48,2.548,2.571,1.2357,1.2277,1.2667,1.2876
CMP-2026-4137,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,12.057,12.231,12.447,12.972,2.458,2.444,2.562,2.469,1.334,1.3416,1.3514,1.3806
CMP-2026-4138,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,10.874,11.025,11.306,11.719,2.44,2.484,2.532,2.582,1.1517,1.1586,1.1628,1.1729
CMP-2026-4139,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.347,10.569,10.698,10.851,2.397,2.445,2.402,2.447,1.197,1.1965,1.2088,1.2372
CMP-2026-4140,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,14.118,14.176,14.402,14.217,2.732,2.754,2.869,2.79,1.1089,1.1085,1.1265,1.1367
CMP-2026-4141,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.353,10.748,11.345,11.191,2.438,2.482,2.537,2.564,1.0632,1.0655,1.0829,1.1102
CMP-2026-4142,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.299,10.723,10.987,11.429,2.537,2.56,2.631,2.644,1.2399,1.2345,1.2549,1.2846
CMP-2026-4143,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,9.635,10.034,10.487,10.942,2.559,2.544,2.739,2.602,1.2795,1.286,1.2745,1.3129
CMP-2026-4144,ISRO-TRAIN-LOT-2026,8,125.0,LATENT_DRIFT,1,10.569,17.365,48.418,93.267,2.024,2.424,4.524,11.024,1.2954,1.3754,1.6254,2.1754
CMP-2026-4145,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,8.493,8.835,8.956,9.09,2.402,2.41,2.426,2.479,1.0421,1.0373,1.0553,1.0701
CMP-2026-4146,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,10.817,11.215,11.208,11.479,2.708,2.726,2.774,2.816,1.2112,1.2152,1.2224,1.2507
CMP-2026-4147,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,11.322,11.477,11.746,11.64,2.34,2.318,2.442,2.476,1.2676,1.2704,1.2809,1.3147
CMP-2026-4148,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.437,10.854,10.791,11.1,1.836,1.847,1.945,1.847,1.0935,1.0993,1.1126,1.1098
CMP-2026-4149,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,10.604,10.925,11.206,11.673,2.818,2.87,2.888,2.943,1.2092,1.2099,1.2245,1.2361
CMP-2026-4150,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,10.816,11.096,11.359,11.778,1.983,2.009,2.057,2.108,0.9951,0.988,0.9991,1.0198
CMP-2026-4151,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,11.18,11.412,11.933,11.604,2.381,2.411,2.476,2.477,1.2671,1.2629,1.2912,1.2942
CMP-2026-4152,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,9.673,9.869,10.19,10.309,2.776,2.808,2.818,2.839,1.2088,1.2064,1.2195,1.2444
CMP-2026-4153,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,10.775,11.13,11.498,11.183,1.737,1.719,1.903,1.836,1.2403,1.2515,1.256,1.2611
CMP-2026-4154,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,12.433,12.734,13.076,12.902,2.086,2.111,2.203,2.242,1.2726,1.2736,1.2811,1.3191
CMP-2026-4155,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.177,10.525,10.99,11.366,2.505,2.527,2.612,2.659,1.2338,1.2317,1.2507,1.254
CMP-2026-4156,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,10.348,10.605,10.532,10.461,2.471,2.524,2.504,2.571,1.1953,1.1939,1.2049,1.2138
CMP-2026-4157,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.373,10.739,11.132,10.832,2.461,2.469,2.52,2.572,1.2589,1.2612,1.2636,1.3039
CMP-2026-4158,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,9.786,9.992,10.104,10.047,2.606,2.598,2.709,2.803,1.16,1.1546,1.1607,1.1815
CMP-2026-4159,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,12.301,12.537,12.805,12.934,3.101,3.107,3.179,3.207,1.3169,1.3156,1.3412,1.3544
CMP-2026-4160,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,10.427,10.649,10.944,11.224,2.322,2.348,2.438,2.341,1.027,1.0303,1.0427,1.0696
CMP-2026-4161,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.4,10.739,11.332,11.287,2.388,2.382,2.468,2.536,1.3029,1.3048,1.3167,1.3345
CMP-2026-4162,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.488,10.762,10.994,11.103,2.744,2.784,2.806,2.817,1.1141,1.1069,1.1184,1.1354
CMP-2026-4163,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,12.033,12.144,12.488,12.85,2.882,2.905,3.006,3.029,1.1379,1.1433,1.144,1.175
CMP-2026-4164,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,9.945,10.399,10.84,11.245,2.283,2.32,2.43,2.302,1.2664,1.2649,1.2594,1.3021
CMP-2026-4165,ISRO-TRAIN-LOT-2026,18,125.0,LATENT_DRIFT,1,12.118,16.696,37.956,68.662,2.562,2.962,5.062,11.562,1.3029,1.3829,1.6329,2.1829
CMP-2026-4166,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.893,11.025,11.027,11.766,2.146,2.191,2.212,2.278,1.1443,1.1411,1.1549,1.1715
CMP-2026-4167,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,8.259,8.553,8.48,9.358,2.269,2.398,2.428,2.317,1.0381,1.0448,1.0333,1.0637
CMP-2026-4168,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,8.711,9.08,9.353,9.779,2.982,2.991,3.049,3.049,1.25,1.2508,1.2599,1.3037
CMP-2026-4169,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.122,10.496,10.801,10.896,2.503,2.621,2.583,2.626,1.1588,1.1699,1.1649,1.1852
CMP-2026-4170,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,9.799,9.907,10.544,10.244,2.534,2.505,2.598,2.59,1.2748,1.2719,1.295,1.3217
CMP-2026-4171,ISRO-TRAIN-LOT-2026,23,125.0,GROSS_OUTLIER,1,64.695,68.262,77.837,90.557,32.131,35.131,40.131,48.131,2.985,3.185,3.585,4.185
CMP-2026-4172,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.786,10.994,11.371,11.58,2.437,2.477,2.476,2.51,1.088,1.0873,1.0985,1.1272
CMP-2026-4173,ISRO-TRAIN-LOT-2026,22,125.0,LATENT_DRIFT,1,11.498,18.325,49.104,93.021,2.256,2.656,4.756,11.256,1.2799,1.3599,1.6099,2.1599
CMP-2026-4174,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,9.734,10.014,10.528,11.004,2.41,2.433,2.497,2.47,1.0694,1.0752,1.0831,1.1116
CMP-2026-4175,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,8.601,8.856,8.912,8.943,2.577,2.577,2.656,2.679,1.1547,1.1603,1.1763,1.1809
CMP-2026-4176,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,10.432,10.819,10.863,11.14,3.093,3.09,3.194,3.111,1.2498,1.2534,1.2568,1.2845
CMP-2026-4177,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,10.948,11.106,11.545,11.34,2.385,2.392,2.452,2.464,1.3132,1.3286,1.3078,1.3408
CMP-2026-4178,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,11.322,11.467,11.458,11.576,2.062,2.106,2.111,2.137,1.0596,1.0662,1.0751,1.0852
CMP-2026-4179,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.967,11.181,11.835,11.584,2.636,2.668,2.705,2.635,1.2357,1.2366,1.2446,1.2663
CMP-2026-4180,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.369,11.485,11.478,11.765,2.809,2.877,2.908,2.821,1.1808,1.1823,1.2058,1.1909
CMP-2026-4181,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,10.82,11.078,11.429,11.426,2.674,2.656,2.749,2.761,1.1895,1.1905,1.1975,1.2053
CMP-2026-4182,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,9.603,9.94,10.257,10.421,2.498,2.52,2.538,2.553,1.168,1.165,1.1762,1.212
CMP-2026-4183,ISRO-TRAIN-LOT-2026,13,125.0,GROSS_OUTLIER,1,82.204,86.502,101.044,126.6,18.755,21.755,26.755,34.755,2.8397,3.0397,3.4397,4.0397
CMP-2026-4184,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,11.075,11.552,11.653,11.93,2.456,2.499,2.538,2.587,1.1636,1.1702,1.1801,1.1962
CMP-2026-4185,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,9.521,9.662,9.846,9.929,2.704,2.677,2.751,2.876,1.266,1.2524,1.2772,1.2873
CMP-2026-4186,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,11.348,11.677,12.216,11.949,2.056,2.083,2.146,2.142,1.1158,1.1267,1.1263,1.1654
CMP-2026-4187,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,8.458,8.79,8.839,8.905,2.047,2.104,2.114,2.14,1.3203,1.3306,1.347,1.3451
CMP-2026-4188,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,10.92,10.793,11.296,11.554,2.66,2.63,2.742,2.796,1.1751,1.1772,1.1923,1.2228
CMP-2026-4189,ISRO-TRAIN-LOT-2026,11,125.0,LATENT_PAT_OUTLIER,1,39.586,40.84,43.315,46.054,9.684,10.484,11.684,13.484,1.7305,1.7805,1.8605,1.9805
CMP-2026-4190,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,10.215,10.659,10.89,11.344,2.545,2.522,2.595,2.636,1.3867,1.3947,1.398,1.4215
CMP-2026-4191,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,13.422,13.732,14.322,14.427,3.072,3.091,3.164,3.18,1.148,1.1586,1.1522,1.1697
CMP-2026-4192,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,11.907,12.436,12.428,12.787,3.001,3.001,3.084,3.115,1.1724,1.1713,1.188,1.189
CMP-2026-4193,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.139,10.365,10.331,10.483,2.421,2.402,2.525,2.549,1.1577,1.1527,1.1686,1.1844
CMP-2026-4194,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,9.406,9.577,9.259,10.121,2.688,2.73,2.782,2.834,1.1166,1.1171,1.1266,1.1286
CMP-2026-4195,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,10.854,10.988,10.857,10.897,2.34,2.359,2.395,2.444,1.1726,1.1717,1.1621,1.207
CMP-2026-4196,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,10.075,10.069,10.421,10.637,2.027,2.076,2.115,2.079,1.1207,1.1229,1.132,1.1401
CMP-2026-4197,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,10.658,10.907,11.364,11.684,2.211,2.256,2.306,2.227,1.3468,1.3438,1.3578,1.3578
CMP-2026-4198,ISRO-TRAIN-LOT-2026,3,125.0,LATENT_PAT_OUTLIER,1,37.481,39.816,43.028,45.98,6.16,6.96,8.16,9.96,1.5976,1.6476,1.7276,1.8476
CMP-2026-4199,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.997,11.995,12.47,12.505,2.774,2.794,2.82,2.865,1.1773,1.1739,1.1896,1.2125
CMP-2026-4200,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,10.276,10.49,10.943,10.753,2.356,2.356,2.393,2.54,1.2951,1.2903,1.2974,1.3364
CMP-2026-4201,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.7,10.913,11.578,11.696,2.062,2.053,2.117,2.141,1.1961,1.1983,1.2032,1.2343
CMP-2026-4202,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,11.921,12.085,12.451,12.599,2.505,2.488,2.667,2.602,1.0712,1.0665,1.0666,1.0876
CMP-2026-4203,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,10.903,11.091,11.269,11.631,2.276,2.306,2.323,2.376,1.362,1.3644,1.373,1.3878
CMP-2026-4204,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.855,12.13,12.518,12.734,3.171,3.204,3.214,3.225,1.1294,1.1252,1.1429,1.1758
CMP-2026-4205,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,9.498,9.671,9.973,9.925,2.168,2.243,2.237,2.273,1.3008,1.2971,1.3157,1.3205
CMP-2026-4206,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,9.702,9.944,10.011,10.426,3.011,3.058,3.101,2.964,1.1535,1.1615,1.1632,1.1952
CMP-2026-4207,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,11.584,11.955,12.538,12.408,1.682,1.701,1.771,1.727,1.1402,1.1371,1.1613,1.1753
CMP-2026-4208,ISRO-TRAIN-LOT-2026,10,125.0,LATENT_PAT_OUTLIER,1,41.757,43.458,45.063,49.042,8.297,9.097,10.297,12.097,1.5573,1.6073,1.6873,1.8073
CMP-2026-4209,ISRO-TRAIN-LOT-2026,10,125.0,LATENT_DRIFT,1,7.617,14.853,47.79,95.98,2.577,2.977,5.077,11.577,1.3057,1.3857,1.6357,2.1857
CMP-2026-4210,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.506,10.555,11.022,11.112,2.522,2.573,2.497,2.645,1.2101,1.2093,1.2226,1.2425
CMP-2026-4211,ISRO-TRAIN-LOT-2026,18,125.0,LATENT_DRIFT,1,12.376,17.364,38.573,70.613,2.396,2.796,4.896,11.396,1.2573,1.3373,1.5873,2.1373
CMP-2026-4212,ISRO-TRAIN-LOT-2026,4,125.0,GROSS_OUTLIER,1,75.062,83.862,97.729,110.545,24.987,27.987,32.987,40.987,3.0451,3.2451,3.6451,4.2451
CMP-2026-4213,ISRO-TRAIN-LOT-2026,24,125.0,GROSS_OUTLIER,1,65.105,68.219,80.31,100.242,24.028,27.028,32.028,40.028,2.8004,3.0004,3.4004,4.0004
CMP-2026-4214,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,11.585,11.848,11.976,12.238,2.376,2.39,2.451,2.428,1.2529,1.2574,1.2917,1.2866
CMP-2026-4215,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,12.734,13.028,12.834,13.005,2.728,2.738,2.818,2.92,1.2744,1.2764,1.296,1.3145
CMP-2026-4216,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,11.246,11.453,12.139,12.114,2.289,2.314,2.437,2.264,1.2917,1.2909,1.3063,1.3247
CMP-2026-4217,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,13.217,13.662,13.9,13.94,2.642,2.654,2.702,2.744,1.1828,1.1843,1.2023,1.2053
CMP-2026-4218,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,11.152,11.5,11.645,11.803,2.344,2.357,2.411,2.398,1.164,1.1673,1.1844,1.1997
CMP-2026-4219,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.289,10.422,10.703,11.234,2.373,2.434,2.507,2.54,1.0893,1.0874,1.1018,1.12
CMP-2026-4220,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,9.995,10.246,10.42,10.366,2.271,2.327,2.349,2.365,1.0599,1.0629,1.0808,1.1044
CMP-2026-4221,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,11.736,11.908,11.915,12.006,2.387,2.449,2.472,2.441,1.2013,1.2009,1.2196,1.2174
CMP-2026-4222,ISRO-TRAIN-LOT-2026,17,125.0,LATENT_DRIFT,1,10.068,17.321,50.516,98.293,2.372,2.772,4.872,11.372,1.1818,1.2618,1.5118,2.0618
CMP-2026-4223,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,11.103,11.221,11.457,11.493,1.629,1.657,1.762,1.75,1.2674,1.2663,1.2852,1.2983
CMP-2026-4224,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,10.853,11.212,11.47,11.647,2.827,2.825,2.884,2.899,1.2222,1.2237,1.2301,1.262
CMP-2026-4225,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,9.848,9.972,10.124,10.318,2.702,2.667,2.822,2.774,1.0544,1.0546,1.0628,1.0795
CMP-2026-4226,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,11.533,11.561,11.803,12.286,2.696,2.752,2.738,2.879,1.1381,1.1326,1.1534,1.1705
CMP-2026-4227,ISRO-TRAIN-LOT-2026,4,125.0,LATENT_DRIFT,1,9.533,15.303,41.83,79.225,1.942,2.342,4.442,10.942,1.3445,1.4245,1.6745,2.2245
CMP-2026-4228,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,10.058,10.275,10.331,10.45,2.33,2.384,2.485,2.521,1.1998,1.2071,1.1979,1.2261
CMP-2026-4229,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,10.519,10.648,10.783,10.611,2.6,2.625,2.687,2.751,1.1594,1.1631,1.1714,1.188
CMP-2026-4230,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,9.574,9.692,9.71,9.602,2.511,2.595,2.607,2.629,1.2522,1.2516,1.269,1.2762
CMP-2026-4231,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,11.386,11.408,11.569,11.723,3.116,3.119,3.204,3.289,1.1837,1.1783,1.195,1.2241
CMP-2026-4232,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,11.492,11.815,11.867,12.016,2.017,2.037,2.129,2.04,1.1541,1.1526,1.1636,1.1875
CMP-2026-4233,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,11.827,12.008,12.73,12.646,2.724,2.714,2.787,2.808,1.178,1.1809,1.1804,1.2042
CMP-2026-4234,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,12.615,12.552,12.889,13.08,2.742,2.74,2.814,2.816,1.2772,1.2883,1.2844,1.3108
CMP-2026-4235,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,11.076,11.382,11.92,12.083,2.757,2.813,2.838,2.84,1.162,1.1622,1.1707,1.1951
CMP-2026-4236,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.974,11.43,11.61,11.768,2.155,2.191,2.239,2.218,1.299,1.3089,1.3037,1.3289
CMP-2026-4237,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,11.323,11.726,11.792,12.126,2.118,2.135,2.21,2.21,1.1681,1.1762,1.1851,1.1902
CMP-2026-4238,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,8.2,8.534,8.646,8.958,2.171,2.207,2.24,2.236,1.1007,1.0972,1.1111,1.1189
CMP-2026-4239,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,12.588,12.86,13.248,13.418,2.308,2.351,2.392,2.456,1.3059,1.3132,1.3182,1.3348
CMP-2026-4240,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,9.963,10.0,10.751,10.603,2.328,2.375,2.421,2.364,1.0309,1.0338,1.0398,1.0562
CMP-2026-4241,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,11.6,12.105,12.485,12.969,2.524,2.535,2.586,2.604,1.0792,1.0797,1.0939,1.1057
CMP-2026-4242,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,10.298,10.386,10.563,10.431,1.925,1.99,1.942,2.01,1.2804,1.2857,1.2901,1.308
CMP-2026-4243,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,10.237,10.563,10.871,11.276,2.098,2.139,2.179,2.219,1.0641,1.0587,1.0742,1.1006
CMP-2026-4244,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.477,11.798,11.737,11.928,2.757,2.797,2.852,2.894,1.195,1.1977,1.1995,1.2026
CMP-2026-4245,ISRO-TRAIN-LOT-2026,19,125.0,LATENT_PAT_OUTLIER,1,40.133,42.158,44.245,47.874,7.347,8.147,9.347,11.147,1.4448,1.4948,1.5748,1.6948
CMP-2026-4246,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,9.491,9.715,9.954,10.109,2.57,2.613,2.617,2.695,1.2186,1.2192,1.2307,1.2535
CMP-2026-4247,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,10.199,10.632,10.859,11.022,2.416,2.462,2.467,2.54,1.1504,1.1444,1.1652,1.167
CMP-2026-4248,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,8.112,8.325,8.286,8.945,2.431,2.476,2.52,2.553,1.3095,1.3088,1.3139,1.3274
CMP-2026-4249,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,9.802,9.896,10.371,10.057,2.326,2.309,2.394,2.537,1.1883,1.1898,1.1879,1.2297
CMP-2026-4250,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.68,10.849,11.335,11.453,2.745,2.733,2.838,2.842,1.1822,1.1825,1.2053,1.2143
CMP-2026-4251,ISRO-TRAIN-LOT-2026,16,125.0,LATENT_PAT_OUTLIER,1,43.668,45.379,48.611,51.951,8.389,9.189,10.389,12.189,1.6021,1.6521,1.7321,1.8521
CMP-2026-4252,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,10.265,10.598,11.243,11.132,2.603,2.625,2.705,2.76,1.3266,1.3335,1.3351,1.3477
