Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-883-7336,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.9,12.006,12.54,12.655,2.731,2.739,2.805,2.892,1.1829,1.1864,1.1928,1.1962
CMP-883-7337,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,10.908,11.0,11.531,12.306,1.875,1.893,1.99,2.017,1.4033,1.4006,1.4164,1.4285
CMP-883-7338,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,9.997,10.516,10.769,11.012,2.038,2.033,2.087,2.153,1.1495,1.1515,1.147,1.1801
CMP-883-7339,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.196,10.293,10.767,10.773,2.145,2.18,2.197,2.196,1.0644,1.0723,1.0686,1.1142
CMP-883-7340,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.75,11.065,11.091,11.195,2.738,2.815,2.837,2.801,1.1477,1.1466,1.1576,1.1776
CMP-883-7341,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,9.957,10.44,10.62,10.582,2.823,2.89,2.866,2.924,1.1649,1.1633,1.1862,1.2016
CMP-883-7342,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,6.808,7.205,7.328,7.583,2.213,2.262,2.301,2.31,1.1532,1.1606,1.1545,1.1838
CMP-883-7343,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,11.99,12.364,12.763,12.696,2.626,2.692,2.708,2.77,1.1126,1.1142,1.1096,1.1431
CMP-883-7344,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,9.914,10.405,10.663,11.031,2.431,2.522,2.522,2.518,1.1848,1.184,1.2021,1.2071
CMP-883-7345,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,9.968,10.13,10.333,10.304,2.725,2.715,2.784,2.807,1.205,1.2085,1.2114,1.2206
CMP-883-7346,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.918,10.295,10.769,10.434,2.327,2.302,2.46,2.432,1.1304,1.1337,1.1435,1.1591
CMP-883-7347,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,8.09,8.321,8.571,8.151,2.689,2.663,2.8,2.701,1.1502,1.152,1.1561,1.175
CMP-883-7348,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.592,9.749,9.905,10.215,2.702,2.754,2.806,2.826,1.1771,1.1779,1.1893,1.2014
CMP-883-7349,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.42,10.583,11.087,10.83,2.568,2.579,2.675,2.615,1.185,1.1888,1.1867,1.2118
CMP-883-7350,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,10.93,11.119,11.352,11.749,2.177,2.212,2.282,2.244,1.2442,1.2388,1.2581,1.2626
CMP-883-7351,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,12.11,12.285,12.246,12.337,1.92,1.964,2.07,1.949,1.2924,1.287,1.3069,1.3364
CMP-883-7352,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.531,9.821,10.109,10.422,2.393,2.442,2.503,2.494,1.1883,1.1839,1.2013,1.2203
CMP-883-7353,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.511,10.829,11.276,11.498,2.216,2.27,2.373,2.285,1.1859,1.1957,1.1927,1.2179
CMP-883-7354,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,10.059,10.351,10.72,10.791,2.805,2.832,2.923,2.877,1.0652,1.0694,1.0735,1.0986
CMP-883-7355,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.964,11.105,11.28,11.368,2.892,2.923,2.906,3.119,1.1322,1.1312,1.1351,1.1546
CMP-883-7356,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,8.699,9.027,9.494,9.72,2.143,2.252,2.19,2.324,1.1762,1.1749,1.1936,1.2145
CMP-883-7357,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.45,10.75,11.063,11.411,2.408,2.486,2.463,2.521,1.1489,1.1502,1.1684,1.1716
CMP-883-7358,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,10.093,10.18,10.708,10.586,2.95,2.976,3.079,3.095,1.2714,1.273,1.2811,1.3162
CMP-883-7359,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,11.068,11.07,11.264,11.849,2.232,2.314,2.282,2.308,1.2911,1.2976,1.3036,1.338
CMP-883-7360,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,9.788,9.783,10.117,10.269,2.012,2.102,2.094,2.056,1.1966,1.1945,1.2097,1.2341
CMP-883-7361,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,GROSS_OUTLIER,1,72.49,76.548,88.926,112.244,32.386,35.386,40.386,48.386,3.6298,3.8298,4.2298,4.8298
CMP-883-7362,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.33,10.567,10.763,11.081,2.341,2.325,2.455,2.509,1.1331,1.1369,1.1402,1.164
CMP-883-7363,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,8.812,8.89,9.639,9.219,2.58,2.565,2.632,2.705,1.1491,1.1439,1.162,1.1919
CMP-883-7364,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,8.797,9.145,9.428,9.569,2.345,2.398,2.369,2.407,1.0468,1.0454,1.0624,1.0794
CMP-883-7365,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.5,11.021,11.18,11.453,3.134,3.117,3.173,3.199,1.2618,1.2605,1.2765,1.2883
CMP-883-7366,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.899,11.023,11.277,11.165,2.345,2.382,2.468,2.451,1.1871,1.196,1.1981,1.1989
CMP-883-7367,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,LATENT_DRIFT,1,13.363,19.722,49.751,95.238,2.508,2.908,5.008,11.508,1.2476,1.3276,1.5776,2.1276
CMP-883-7368,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,9.743,10.14,10.302,10.383,2.346,2.315,2.499,2.45,1.1751,1.1709,1.1972,1.2169
CMP-883-7369,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,11.017,11.034,11.47,11.481,2.43,2.498,2.538,2.406,1.2216,1.2134,1.2313,1.2427
CMP-883-7370,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,10.295,10.592,10.624,10.848,2.253,2.306,2.356,2.36,1.2071,1.2088,1.2182,1.2247
CMP-883-7371,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,GROSS_OUTLIER,1,84.028,87.73,103.514,116.347,30.211,33.211,38.211,46.211,3.8292,4.0292,4.4292,5.0292
CMP-883-7372,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.089,10.411,10.784,10.784,2.843,2.895,2.915,3.024,1.2491,1.2472,1.2801,1.2828
CMP-883-7373,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.133,10.469,10.705,11.215,2.681,2.722,2.817,2.798,1.2403,1.2411,1.2422,1.2725
CMP-883-7374,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,12.782,13.124,13.495,13.354,3.0,3.049,3.102,3.125,1.1507,1.1535,1.1521,1.1917
CMP-883-7375,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,LATENT_DRIFT,1,12.843,19.764,49.511,92.888,2.878,3.278,5.378,11.878,1.1973,1.2773,1.5273,2.0773
CMP-883-7376,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.513,11.651,11.748,12.426,3.126,3.152,3.239,3.207,1.1254,1.1193,1.1223,1.1623
CMP-883-7377,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.407,10.583,10.541,10.662,3.027,3.088,3.194,3.157,1.2152,1.2116,1.2348,1.2507
CMP-883-7378,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.679,12.017,12.067,12.475,2.547,2.627,2.581,2.595,1.2692,1.2726,1.284,1.2966
CMP-883-7379,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.806,10.915,11.311,11.517,2.358,2.39,2.408,2.529,1.2096,1.2088,1.2213,1.2384
CMP-883-7380,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,LATENT_PAT_OUTLIER,1,40.456,41.885,43.925,46.119,6.146,6.946,8.146,9.946,1.4272,1.4772,1.5572,1.6772
CMP-883-7381,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.712,12.087,12.178,12.861,2.703,2.74,2.751,2.822,1.1495,1.1493,1.1654,1.1879
CMP-883-7382,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,9.482,9.572,9.921,10.427,2.516,2.539,2.637,2.598,1.1493,1.1555,1.1645,1.2
CMP-883-7383,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,11.92,12.272,12.466,12.471,3.109,3.165,3.135,3.174,1.1586,1.1646,1.1613,1.1934
CMP-883-7384,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.196,10.167,10.672,10.377,2.988,3.061,3.032,3.093,1.1405,1.1455,1.1455,1.1598
CMP-883-7385,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.934,11.31,11.249,12.363,2.127,2.124,2.217,2.276,1.3395,1.335,1.3533,1.3525
CMP-883-7386,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.839,12.177,12.175,12.263,2.513,2.546,2.51,2.651,1.2749,1.2726,1.28,1.3087
CMP-883-7387,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.998,10.463,10.7,11.22,2.472,2.487,2.517,2.551,1.3181,1.3246,1.3367,1.3458
CMP-883-7388,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.457,10.544,10.603,11.095,2.193,2.21,2.219,2.338,1.2345,1.2386,1.2472,1.2624
CMP-883-7389,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,11.886,12.096,12.392,12.747,2.172,2.266,2.25,2.299,1.2047,1.2064,1.2065,1.2358
CMP-883-7390,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.401,11.361,11.835,11.617,2.233,2.25,2.355,2.261,1.1657,1.1665,1.1887,1.1914
CMP-883-7391,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,11.382,11.761,11.751,12.006,2.595,2.657,2.649,2.692,1.3029,1.2987,1.3159,1.3308
CMP-883-7392,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,9.001,9.154,9.899,9.785,2.116,2.141,2.203,2.286,1.3875,1.3913,1.3932,1.3976
CMP-883-7393,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.678,11.926,12.313,12.496,2.857,2.925,2.894,3.017,1.1582,1.1627,1.1791,1.1818
CMP-883-7394,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.817,10.953,11.191,11.804,2.615,2.624,2.712,2.662,1.2316,1.2381,1.2387,1.2336
CMP-883-7395,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,12.153,12.186,12.77,12.935,2.592,2.591,2.709,2.739,1.2498,1.2554,1.2651,1.2792
CMP-883-7396,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,12.007,12.237,12.412,12.444,2.247,2.295,2.362,2.385,1.2406,1.2413,1.2552,1.2605
CMP-883-7397,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,9.74,9.855,10.354,10.417,2.57,2.612,2.626,2.659,1.0236,1.0265,1.027,1.074
CMP-883-7398,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,11.984,12.199,12.497,12.708,2.414,2.423,2.532,2.478,1.1233,1.1207,1.1403,1.1614
CMP-883-7399,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,12.346,12.556,12.625,12.879,2.722,2.726,2.767,2.871,1.3839,1.3897,1.3862,1.4216
CMP-883-7400,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,9.778,10.063,10.595,10.696,2.208,2.237,2.266,2.297,1.2005,1.197,1.2088,1.2507
CMP-883-7401,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,9.035,9.301,9.751,9.628,2.461,2.515,2.563,2.516,1.2781,1.2827,1.2865,1.3115
CMP-883-7402,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,12.297,12.678,12.53,12.668,2.708,2.738,2.812,2.839,1.156,1.1517,1.1631,1.176
CMP-883-7403,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.746,9.949,10.31,10.539,2.198,2.212,2.206,2.265,1.2117,1.2052,1.2201,1.229
CMP-883-7404,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,10.046,10.145,10.563,10.657,2.431,2.452,2.55,2.541,1.195,1.1987,1.1972,1.2294
CMP-883-7405,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.944,11.125,11.497,11.722,2.642,2.729,2.713,2.7,1.2336,1.2323,1.2433,1.2596
CMP-883-7406,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,12.466,12.718,13.011,13.569,2.409,2.441,2.525,2.447,1.1963,1.2038,1.201,1.2257
CMP-883-7407,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.471,11.808,12.285,12.425,2.999,2.992,3.158,3.105,1.3084,1.3113,1.3239,1.3408
CMP-883-7408,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,LATENT_DRIFT,1,11.062,17.121,45.692,88.612,2.622,3.022,5.122,11.622,1.0511,1.1311,1.3811,1.9311
CMP-883-7409,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.704,9.848,9.993,10.319,2.436,2.472,2.493,2.632,1.2532,1.2551,1.2776,1.2793
CMP-883-7410,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,10.87,11.174,11.696,11.609,2.631,2.641,2.729,2.778,1.2086,1.2091,1.2076,1.2217
CMP-883-7411,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.581,11.779,11.736,11.923,1.911,1.963,1.99,1.959,1.2081,1.2094,1.2158,1.2329
CMP-883-7412,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.405,10.793,11.036,11.553,2.827,2.857,2.886,2.876,1.2452,1.2451,1.255,1.2638
CMP-883-7413,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,11.157,11.387,11.7,11.815,2.666,2.669,2.756,2.727,1.209,1.214,1.2296,1.2353
CMP-883-7414,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,GROSS_OUTLIER,1,54.595,57.525,65.264,80.053,25.618,28.618,33.618,41.618,3.2153,3.4153,3.8153,4.4153
CMP-883-7415,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.211,11.386,11.81,12.047,2.921,2.913,3.025,3.005,1.1414,1.1393,1.1512,1.1597
CMP-883-7416,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,11.755,12.131,12.509,12.906,2.612,2.645,2.724,2.77,1.1925,1.1863,1.197,1.2237
CMP-883-7417,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,8.448,8.659,9.057,8.96,2.545,2.561,2.698,2.65,1.3671,1.3689,1.371,1.4059
CMP-883-7418,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,12.485,12.78,12.727,13.145,2.746,2.758,2.867,2.846,1.1844,1.1836,1.1894,1.2234
CMP-883-7419,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.207,10.396,10.679,10.607,2.647,2.62,2.755,2.687,1.0618,1.0637,1.0835,1.0908
CMP-883-7420,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.224,9.476,10.089,10.467,2.702,2.767,2.725,2.735,1.0436,1.0515,1.056,1.069
CMP-883-7421,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,11.823,12.054,12.541,12.745,2.554,2.61,2.609,2.611,1.1215,1.1249,1.1322,1.1549
CMP-883-7422,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,11.286,11.217,11.382,11.374,2.643,2.65,2.654,2.784,1.1359,1.1331,1.1524,1.1684
CMP-883-7423,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,10.953,11.273,11.975,11.78,2.37,2.4,2.472,2.482,1.1728,1.174,1.1751,1.22
CMP-883-7424,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,9.831,10.047,10.128,10.372,2.406,2.437,2.42,2.528,1.0523,1.046,1.0647,1.0816
CMP-883-7425,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,11.571,11.889,12.187,12.227,2.37,2.377,2.378,2.414,1.2503,1.255,1.2495,1.2766
CMP-883-7426,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,9.562,9.652,9.715,10.135,2.572,2.606,2.616,2.768,1.3101,1.3141,1.3244,1.3372
CMP-883-7427,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.22,10.508,10.799,10.909,2.385,2.38,2.532,2.414,1.2648,1.2692,1.2604,1.2889
CMP-883-7428,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.651,9.903,10.042,10.396,2.808,2.834,2.983,2.913,1.1681,1.1717,1.1901,1.2088
CMP-883-7429,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.296,10.569,10.506,11.114,2.668,2.684,2.696,2.833,1.2276,1.2237,1.2333,1.251
CMP-883-7430,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.231,10.545,10.625,10.875,2.443,2.492,2.548,2.472,1.2193,1.2251,1.2347,1.2599
CMP-883-7431,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,9.173,9.498,9.682,10.139,2.273,2.258,2.248,2.37,1.1768,1.1807,1.176,1.2124
CMP-883-7432,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,8.85,9.048,9.197,9.371,2.331,2.356,2.4,2.38,1.2673,1.2656,1.2823,1.2965
CMP-883-7433,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,9.149,9.357,10.207,9.681,2.163,2.182,2.276,2.205,1.1115,1.115,1.1297,1.1399
CMP-883-7434,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,11.683,12.034,12.268,12.296,2.013,2.042,2.106,2.197,1.1519,1.165,1.1633,1.1978
CMP-883-7435,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.325,11.381,12.141,12.321,2.584,2.638,2.609,2.7,1.1977,1.1904,1.2064,1.242
CMP-883-7436,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,8.257,8.652,8.586,8.921,2.467,2.468,2.524,2.521,1.2041,1.2064,1.2072,1.2329
CMP-883-7437,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,12.28,12.387,12.612,12.369,2.558,2.583,2.607,2.716,1.1204,1.1293,1.1273,1.173
CMP-883-7438,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.385,11.372,11.591,11.772,2.622,2.696,2.635,2.787,1.2527,1.2493,1.2643,1.2975
CMP-883-7439,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.217,9.642,10.008,9.904,2.26,2.273,2.287,2.373,1.022,1.0257,1.039,1.0572
CMP-883-7440,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.089,10.12,10.367,10.632,2.84,2.841,2.9,2.867,1.2198,1.2156,1.2283,1.241
CMP-883-7441,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,LATENT_PAT_OUTLIER,1,45.803,47.904,50.451,53.818,6.805,7.605,8.805,10.605,1.4576,1.5076,1.5876,1.7076
CMP-883-7442,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,8.563,8.627,8.928,8.926,3.114,3.178,3.198,3.237,1.3719,1.3723,1.3929,1.394
CMP-883-7443,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.125,11.598,11.845,12.432,1.958,2.006,2.011,2.039,1.0746,1.0751,1.0888,1.1099
CMP-883-7444,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.182,11.307,11.561,11.498,2.528,2.565,2.57,2.603,1.0987,1.0932,1.1299,1.1171
CMP-883-7445,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,11.909,12.229,12.256,12.891,3.058,3.031,3.113,3.132,1.167,1.1648,1.1618,1.2169
CMP-883-7446,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,12.718,12.817,12.784,13.088,2.687,2.717,2.739,2.789,1.2698,1.268,1.2799,1.2967
CMP-883-7447,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.749,10.959,11.141,11.321,2.627,2.671,2.657,2.613,1.2611,1.256,1.2615,1.2925
CMP-883-7448,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,9.443,9.818,10.02,10.322,1.871,1.934,1.913,1.931,1.1021,1.099,1.1177,1.1443
CMP-883-7449,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,11.766,12.123,12.521,12.651,2.201,2.313,2.247,2.313,1.1805,1.1698,1.1872,1.2166
CMP-883-7450,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.965,11.353,11.533,11.528,3.085,3.17,3.173,3.151,1.3371,1.3412,1.3545,1.3572
CMP-883-7451,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,10.714,11.038,11.447,11.71,2.348,2.389,2.468,2.489,1.2481,1.2561,1.2459,1.2731
CMP-883-7452,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.45,9.654,9.852,9.772,2.646,2.646,2.759,2.684,1.1526,1.1583,1.1716,1.1822
CMP-883-7453,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,9.687,9.986,10.482,10.457,2.94,2.929,3.015,2.944,1.1514,1.1516,1.1628,1.1873
CMP-883-7454,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.424,10.358,10.8,10.753,2.675,2.687,2.778,2.744,1.1646,1.1657,1.1718,1.1955
CMP-883-7455,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.178,9.411,9.709,9.598,2.127,2.183,2.283,2.215,1.1913,1.1856,1.2231,1.2265
CMP-883-7456,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.228,11.347,11.813,11.583,2.804,2.824,2.84,2.94,1.2166,1.2181,1.2314,1.2512
CMP-883-7457,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,10.948,11.111,11.577,11.593,2.481,2.522,2.5,2.533,1.1931,1.1835,1.1928,1.2236
CMP-883-7458,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,11.949,12.361,12.527,12.8,2.2,2.264,2.265,2.343,1.2468,1.2345,1.2611,1.2781
CMP-883-7459,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.184,11.422,11.57,11.838,2.536,2.528,2.58,2.583,1.2195,1.2184,1.2261,1.2422
CMP-883-7460,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.956,11.272,11.535,11.964,1.945,1.948,2.073,1.999,1.1542,1.1562,1.1676,1.1914
CMP-883-7461,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.399,10.67,10.387,11.23,2.521,2.52,2.606,2.679,1.3424,1.3418,1.3547,1.3772
CMP-883-7462,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.457,11.834,11.946,11.932,2.087,2.143,2.126,2.225,1.282,1.2817,1.3183,1.3031
CMP-883-7463,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,11.239,11.404,11.692,11.857,2.2,2.216,2.272,2.303,1.2623,1.2666,1.2808,1.3016
CMP-883-7464,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.483,10.66,11.278,11.362,3.144,3.082,3.202,3.269,1.2426,1.241,1.25,1.2692
CMP-883-7465,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.09,11.362,11.714,11.94,1.815,1.858,1.883,1.904,1.094,1.0981,1.1069,1.1398
CMP-883-7466,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,11.613,11.779,12.098,12.156,2.328,2.325,2.336,2.396,1.1656,1.172,1.1729,1.1802
CMP-883-7467,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.504,10.705,11.086,11.087,2.401,2.444,2.481,2.547,1.0427,1.0444,1.0609,1.0719
CMP-883-7468,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,LATENT_DRIFT,1,10.906,16.51,41.043,76.02,2.172,2.572,4.672,11.172,1.1827,1.2627,1.5127,2.0627
CMP-883-7469,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,11.541,11.519,12.033,12.141,2.634,2.647,2.738,2.815,1.1573,1.1694,1.1727,1.1925
CMP-883-7470,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,12.338,12.442,12.703,12.721,2.798,2.818,2.865,2.901,1.2507,1.2573,1.2494,1.2657
CMP-883-7471,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,LATENT_PAT_OUTLIER,1,41.136,43.576,47.073,50.289,7.968,8.768,9.968,11.768,1.4785,1.5285,1.6085,1.7285
CMP-883-7472,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,10.475,10.79,10.998,11.308,2.576,2.591,2.669,2.712,1.0012,0.9955,1.0035,1.0229
CMP-883-7473,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.126,10.372,10.46,10.984,2.696,2.731,2.7,2.833,1.0856,1.0866,1.0933,1.1089
CMP-883-7474,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,9.584,9.772,9.981,10.193,2.755,2.78,2.882,2.9,1.3462,1.357,1.3517,1.378
